artist_id,genres,name,popularity
3kjuyTCjPG1WMFCiyc5IuB,modern rock,Arcade Fire,69
3kjuyTCjPG1WMFCiyc5IuB,new rave,Arcade Fire,69
3kjuyTCjPG1WMFCiyc5IuB,permanent wave,Arcade Fire,69
3kjuyTCjPG1WMFCiyc5IuB,quebec indie,Arcade Fire,69
3kjuyTCjPG1WMFCiyc5IuB,rock,Arcade Fire,69
0QJIPDAEDILuo8AIq3pMuU,dance pop,M.I.A.,72
0QJIPDAEDILuo8AIq3pMuU,escape room,M.I.A.,72
0QJIPDAEDILuo8AIq3pMuU,indietronica,M.I.A.,72
0QJIPDAEDILuo8AIq3pMuU,new rave,M.I.A.,72
5gqoUf9vKKv96b1c0GBKwu,deep groove house,Dusky,52
5gqoUf9vKKv96b1c0GBKwu,deep house,Dusky,52
5gqoUf9vKKv96b1c0GBKwu,house,Dusky,52
5gqoUf9vKKv96b1c0GBKwu,progressive house,Dusky,52
6oV3BNm1Gj2GGgpYknc5TN,disco,George McCrae,54
21mKp7DqtSNHhCAU2ugvUw,chillwave,ODESZA,71
21mKp7DqtSNHhCAU2ugvUw,ninja,ODESZA,71
1l9d7B8W0IHy3LqWsxP2SH,electropop,Phantogram,73
1l9d7B8W0IHy3LqWsxP2SH,indietronica,Phantogram,73
1l9d7B8W0IHy3LqWsxP2SH,metropopolis,Phantogram,73
1l9d7B8W0IHy3LqWsxP2SH,modern rock,Phantogram,73
7glnjTMVq4r8iNugFbuIqj,boogaloo,Joe Cuba Sextet,50
7glnjTMVq4r8iNugFbuIqj,latin jazz,Joe Cuba Sextet,50
7glnjTMVq4r8iNugFbuIqj,salsa,Joe Cuba Sextet,50
7glnjTMVq4r8iNugFbuIqj,salsa international,Joe Cuba Sextet,50
72VzFto8DYvKHocaHYNWSi,classic uk pop,Hot Chocolate,62
72VzFto8DYvKHocaHYNWSi,disco,Hot Chocolate,62
72VzFto8DYvKHocaHYNWSi,motown,Hot Chocolate,62
72VzFto8DYvKHocaHYNWSi,new wave pop,Hot Chocolate,62
72VzFto8DYvKHocaHYNWSi,soft rock,Hot Chocolate,62
7HIjKw4rHS0MtmV0cqSlpB,vapor pop,Cathedrals,37
3AVfmawzu83sp94QW7CEGm,alt z,Astrid S,75
3AVfmawzu83sp94QW7CEGm,dance pop,Astrid S,75
3AVfmawzu83sp94QW7CEGm,electropop,Astrid S,75
3AVfmawzu83sp94QW7CEGm,norwegian pop,Astrid S,75
3AVfmawzu83sp94QW7CEGm,pop,Astrid S,75
3AVfmawzu83sp94QW7CEGm,post-teen pop,Astrid S,75
3AVfmawzu83sp94QW7CEGm,tropical house,Astrid S,75
5K4W6rqBFWDnAN6FQUkS6x,chicago rap,Kanye West,95
5K4W6rqBFWDnAN6FQUkS6x,rap,Kanye West,95
6fEO1r9Y9TYL9O4w5kVPmc,australian indie,Jagwar Ma,37
6oMuImdp5ZcFhWP0ESe6mG,atl hip hop,Migos,83
6oMuImdp5ZcFhWP0ESe6mG,hip hop,Migos,83
6oMuImdp5ZcFhWP0ESe6mG,pop rap,Migos,83
6oMuImdp5ZcFhWP0ESe6mG,rap,Migos,83
6oMuImdp5ZcFhWP0ESe6mG,trap,Migos,83
7LLcRttKjV6PeJOlCNCYon,la indie,Cayucas,46
6C403AR4y6PjN0xNNGh42m,afrofuturism,Shabazz Palaces,42
6C403AR4y6PjN0xNNGh42m,alternative hip hop,Shabazz Palaces,42
6C403AR4y6PjN0xNNGh42m,escape room,Shabazz Palaces,42
6C403AR4y6PjN0xNNGh42m,experimental hip hop,Shabazz Palaces,42
6C403AR4y6PjN0xNNGh42m,psychedelic hip hop,Shabazz Palaces,42
6C403AR4y6PjN0xNNGh42m,seattle hip hop,Shabazz Palaces,42
4bAgr9zaF0bpzVGHdHuf0f,indonesian pop,Virgoun,63
4bAgr9zaF0bpzVGHdHuf0f,malaysian pop,Virgoun,63
28j8lBWDdDSHSSt5oPlsX2,edm,ZHU,72
28j8lBWDdDSHSSt5oPlsX2,electro house,ZHU,72
1WvvwcQx0tj6NdDhZZ2zZz,alternative dance,Future Islands,71
1WvvwcQx0tj6NdDhZZ2zZz,baltimore indie,Future Islands,71
1WvvwcQx0tj6NdDhZZ2zZz,chillwave,Future Islands,71
1WvvwcQx0tj6NdDhZZ2zZz,indie rock,Future Islands,71
1WvvwcQx0tj6NdDhZZ2zZz,modern rock,Future Islands,71
2CuzDPkRD6BJBvdWqCrt2I,uk reggae,Musical Youth,49
4jLcgJjDGmW0HmvbSf6lEI,art pop,How To Dress Well,38
4jLcgJjDGmW0HmvbSf6lEI,chillwave,How To Dress Well,38
4jLcgJjDGmW0HmvbSf6lEI,metropopolis,How To Dress Well,38
5a2EaR3hamoenG9rDuVn8j,funk,Prince,75
5a2EaR3hamoenG9rDuVn8j,funk rock,Prince,75
5a2EaR3hamoenG9rDuVn8j,minneapolis sound,Prince,75
5a2EaR3hamoenG9rDuVn8j,synth funk,Prince,75
4tNxq9NGKTKaX8OkZBLgf0,bleep techno,Nightmares On Wax,62
4tNxq9NGKTKaX8OkZBLgf0,downtempo,Nightmares On Wax,62
4tNxq9NGKTKaX8OkZBLgf0,electronica,Nightmares On Wax,62
4tNxq9NGKTKaX8OkZBLgf0,nu jazz,Nightmares On Wax,62
4tNxq9NGKTKaX8OkZBLgf0,trip hop,Nightmares On Wax,62
4tNxq9NGKTKaX8OkZBLgf0,turntablism,Nightmares On Wax,62
6tfoaPpvnjAQOql3SQHIA4,rare groove,20th Century Steel Band,22
0Y5tJX1MQlPlqiwlOH1tJY,rap,Travis Scott,93
0Y5tJX1MQlPlqiwlOH1tJY,slap house,Travis Scott,93
2B9FE4FTPCJ7W8DrF5wkve,deep disco,Cloud One,32
2B9FE4FTPCJ7W8DrF5wkve,disco,Cloud One,32
2B9FE4FTPCJ7W8DrF5wkve,post-disco,Cloud One,32
053q0ukIDRgzwTr4vNSwab,art pop,Grimes,72
053q0ukIDRgzwTr4vNSwab,canadian electropop,Grimes,72
053q0ukIDRgzwTr4vNSwab,chillwave,Grimes,72
053q0ukIDRgzwTr4vNSwab,dance pop,Grimes,72
053q0ukIDRgzwTr4vNSwab,electropop,Grimes,72
053q0ukIDRgzwTr4vNSwab,grave wave,Grimes,72
053q0ukIDRgzwTr4vNSwab,indietronica,Grimes,72
053q0ukIDRgzwTr4vNSwab,metropopolis,Grimes,72
053q0ukIDRgzwTr4vNSwab,pop,Grimes,72
3miNucraVWk4hdVsIxn7id,blues rock,Eric Burdon,47
3miNucraVWk4hdVsIxn7id,british blues,Eric Burdon,47
3miNucraVWk4hdVsIxn7id,classic rock,Eric Burdon,47
3miNucraVWk4hdVsIxn7id,psychedelic rock,Eric Burdon,47
3koiLjNrgRTNbOwViDipeA,classic soul,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,funk,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,indie r&b,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,motown,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,northern soul,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,quiet storm,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,soul,Marvin Gaye,77
3rfgbfpPSfXY40lzRK7Syt,adult standards,Barry White,69
3rfgbfpPSfXY40lzRK7Syt,disco,Barry White,69
3rfgbfpPSfXY40lzRK7Syt,motown,Barry White,69
3rfgbfpPSfXY40lzRK7Syt,quiet storm,Barry White,69
3rfgbfpPSfXY40lzRK7Syt,soul,Barry White,69
1sBkRIssrMs1AbVkOJbc7a,dirty south rap,Rick Ross,83
1sBkRIssrMs1AbVkOJbc7a,gangster rap,Rick Ross,83
1sBkRIssrMs1AbVkOJbc7a,hip hop,Rick Ross,83
1sBkRIssrMs1AbVkOJbc7a,pop rap,Rick Ross,83
1sBkRIssrMs1AbVkOJbc7a,rap,Rick Ross,83
1sBkRIssrMs1AbVkOJbc7a,southern hip hop,Rick Ross,83
1sBkRIssrMs1AbVkOJbc7a,trap,Rick Ross,83
58XGUNsRNu3cVOIOYk5chx,alternative rock,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,bay area indie,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,blues rock,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,freak folk,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,garage pop,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,garage psych,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,garage rock,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,indie garage rock,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,indie rock,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,modern rock,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,neo-psychedelic,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,noise pop,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,oc indie,Ty Segall,54
58XGUNsRNu3cVOIOYk5chx,punk blues,Ty Segall,54
4S1nvNHWiZLP4rzwmULmUa,metropopolis,Big Data,54
4S1nvNHWiZLP4rzwmULmUa,modern alternative rock,Big Data,54
4S1nvNHWiZLP4rzwmULmUa,modern rock,Big Data,54
7MC5zmK3iZHzPqGZEVSROe,alternative r&b,Autre Ne Veut,28
7MC5zmK3iZHzPqGZEVSROe,experimental pop,Autre Ne Veut,28
2u0gw0uCWBMiqV7h0N8kai,boy band,Wet Wet Wet,63
2u0gw0uCWBMiqV7h0N8kai,dance pop,Wet Wet Wet,63
2u0gw0uCWBMiqV7h0N8kai,europop,Wet Wet Wet,63
2u0gw0uCWBMiqV7h0N8kai,mellow gold,Wet Wet Wet,63
2u0gw0uCWBMiqV7h0N8kai,new romantic,Wet Wet Wet,63
2u0gw0uCWBMiqV7h0N8kai,new wave pop,Wet Wet Wet,63
2u0gw0uCWBMiqV7h0N8kai,soft rock,Wet Wet Wet,63
2u0gw0uCWBMiqV7h0N8kai,sophisti-pop,Wet Wet Wet,63
5I0EPnV9gwrZYTbScjnaOk,bossa nova,Marcos Valle,56
5I0EPnV9gwrZYTbScjnaOk,brazilian boogie,Marcos Valle,56
5I0EPnV9gwrZYTbScjnaOk,mpb,Marcos Valle,56
3AVfmawzu83sp94QW7CEGm,alt z,Astrid S,75
3AVfmawzu83sp94QW7CEGm,dance pop,Astrid S,75
3AVfmawzu83sp94QW7CEGm,electropop,Astrid S,75
3AVfmawzu83sp94QW7CEGm,norwegian pop,Astrid S,75
3AVfmawzu83sp94QW7CEGm,pop,Astrid S,75
3AVfmawzu83sp94QW7CEGm,post-teen pop,Astrid S,75
3AVfmawzu83sp94QW7CEGm,tropical house,Astrid S,75
6LEeAFiJF8OuPx747e1wxR,alternative r&b,Blood Orange,67
6LEeAFiJF8OuPx747e1wxR,art pop,Blood Orange,67
6LEeAFiJF8OuPx747e1wxR,chillwave,Blood Orange,67
6LEeAFiJF8OuPx747e1wxR,electropop,Blood Orange,67
6LEeAFiJF8OuPx747e1wxR,escape room,Blood Orange,67
6LEeAFiJF8OuPx747e1wxR,indie soul,Blood Orange,67
6LEeAFiJF8OuPx747e1wxR,metropopolis,Blood Orange,67
55LHFEtIplWhsfyWZUwkf4,baroque pop,Foxygen,52
55LHFEtIplWhsfyWZUwkf4,experimental pop,Foxygen,52
55LHFEtIplWhsfyWZUwkf4,freak folk,Foxygen,52
55LHFEtIplWhsfyWZUwkf4,indie garage rock,Foxygen,52
55LHFEtIplWhsfyWZUwkf4,indie rock,Foxygen,52
55LHFEtIplWhsfyWZUwkf4,neo-psychedelic,Foxygen,52
4NHQUGzhtTLFvgF5SZesLK,art pop,Tove Lo,79
4NHQUGzhtTLFvgF5SZesLK,dance pop,Tove Lo,79
4NHQUGzhtTLFvgF5SZesLK,electropop,Tove Lo,79
4NHQUGzhtTLFvgF5SZesLK,metropopolis,Tove Lo,79
4NHQUGzhtTLFvgF5SZesLK,pop,Tove Lo,79
4NHQUGzhtTLFvgF5SZesLK,post-teen pop,Tove Lo,79
4NHQUGzhtTLFvgF5SZesLK,swedish electropop,Tove Lo,79
4NHQUGzhtTLFvgF5SZesLK,swedish pop,Tove Lo,79
4NHQUGzhtTLFvgF5SZesLK,swedish synthpop,Tove Lo,79
776Uo845nYHJpNaStv1Ds4,acid rock,Jimi Hendrix,75
776Uo845nYHJpNaStv1Ds4,album rock,Jimi Hendrix,75
776Uo845nYHJpNaStv1Ds4,blues rock,Jimi Hendrix,75
776Uo845nYHJpNaStv1Ds4,classic rock,Jimi Hendrix,75
776Uo845nYHJpNaStv1Ds4,hard rock,Jimi Hendrix,75
776Uo845nYHJpNaStv1Ds4,psychedelic rock,Jimi Hendrix,75
776Uo845nYHJpNaStv1Ds4,rock,Jimi Hendrix,75
5CuU6SRJjbbZL926nSGGxX,abstract hip hop,Open Mike Eagle,49
5CuU6SRJjbbZL926nSGGxX,alternative hip hop,Open Mike Eagle,49
5CuU6SRJjbbZL926nSGGxX,escape room,Open Mike Eagle,49
2pTCZ9C1fXdaVlv6d5EIXM,chillwave,Chrome Sparks,50
2pTCZ9C1fXdaVlv6d5EIXM,shimmer psych,Chrome Sparks,50
2pTCZ9C1fXdaVlv6d5EIXM,vapor soul,Chrome Sparks,50
2pTCZ9C1fXdaVlv6d5EIXM,vapor twitch,Chrome Sparks,50
2NjfafEappzvGGGDdMRJMP,dark trap,Azizi Gibson,59
2NjfafEappzvGGGDdMRJMP,underground hip hop,Azizi Gibson,59
2yEkZBBjhzKzt6LF5XMaFi,boy band,Blue,64
2yEkZBBjhzKzt6LF5XMaFi,dance pop,Blue,64
2yEkZBBjhzKzt6LF5XMaFi,europop,Blue,64
6Q192DXotxtaysaqNPy5yR,british soul,Amy Winehouse,79
6Q192DXotxtaysaqNPy5yR,indie r&b,Amy Winehouse,79
6Q192DXotxtaysaqNPy5yR,neo soul,Amy Winehouse,79
053q0ukIDRgzwTr4vNSwab,art pop,Grimes,72
053q0ukIDRgzwTr4vNSwab,canadian electropop,Grimes,72
053q0ukIDRgzwTr4vNSwab,chillwave,Grimes,72
053q0ukIDRgzwTr4vNSwab,dance pop,Grimes,72
053q0ukIDRgzwTr4vNSwab,electropop,Grimes,72
053q0ukIDRgzwTr4vNSwab,grave wave,Grimes,72
053q0ukIDRgzwTr4vNSwab,indietronica,Grimes,72
053q0ukIDRgzwTr4vNSwab,metropopolis,Grimes,72
053q0ukIDRgzwTr4vNSwab,pop,Grimes,72
53KwLdlmrlCelAZMaLVZqU,alternative r&b,James Blake,73
53KwLdlmrlCelAZMaLVZqU,indie r&b,James Blake,73
53KwLdlmrlCelAZMaLVZqU,indie soul,James Blake,73
53KwLdlmrlCelAZMaLVZqU,uk alternative pop,James Blake,73
7c0XG5cIJTrrAgEC3ULPiq,hip hop,Ty Dolla $ign,88
7c0XG5cIJTrrAgEC3ULPiq,pop,Ty Dolla $ign,88
7c0XG5cIJTrrAgEC3ULPiq,pop rap,Ty Dolla $ign,88
7c0XG5cIJTrrAgEC3ULPiq,r&b,Ty Dolla $ign,88
7c0XG5cIJTrrAgEC3ULPiq,southern hip hop,Ty Dolla $ign,88
7c0XG5cIJTrrAgEC3ULPiq,trap,Ty Dolla $ign,88
7c0XG5cIJTrrAgEC3ULPiq,trap soul,Ty Dolla $ign,88
7y5eIukvu4CGjwUJpdLi2H,classic house,Ministers de la Funk,35
4EtL7r3oJtiNsgpgbvlHcO,one-person band,James Pants,28
4EtL7r3oJtiNsgpgbvlHcO,wonky,James Pants,28
5LhTec3c7dcqBvpLRWbMcf,alternative hip hop,Madlib,72
5LhTec3c7dcqBvpLRWbMcf,hip hop,Madlib,72
5LhTec3c7dcqBvpLRWbMcf,psychedelic hip hop,Madlib,72
5SMVzTJyKFJ7TUb46DglcH,afrofuturism,Parliament,58
5SMVzTJyKFJ7TUb46DglcH,funk,Parliament,58
5SMVzTJyKFJ7TUb46DglcH,funk rock,Parliament,58
5SMVzTJyKFJ7TUb46DglcH,motown,Parliament,58
5SMVzTJyKFJ7TUb46DglcH,p funk,Parliament,58
5SMVzTJyKFJ7TUb46DglcH,soul,Parliament,58
450o9jw6AtiQlQkHCdH6Ru,funk,Funkadelic,58
450o9jw6AtiQlQkHCdH6Ru,funk rock,Funkadelic,58
450o9jw6AtiQlQkHCdH6Ru,p funk,Funkadelic,58
450o9jw6AtiQlQkHCdH6Ru,psychedelic rock,Funkadelic,58
450o9jw6AtiQlQkHCdH6Ru,psychedelic soul,Funkadelic,58
450o9jw6AtiQlQkHCdH6Ru,soul,Funkadelic,58
4bvWFV51SAEocM22uiDOza,la pop,Pretty Sister,45
2wIVse2owClT7go1WT98tk,dance pop,Missy Elliott,75
2wIVse2owClT7go1WT98tk,hip hop,Missy Elliott,75
2wIVse2owClT7go1WT98tk,hip pop,Missy Elliott,75
2wIVse2owClT7go1WT98tk,pop,Missy Elliott,75
2wIVse2owClT7go1WT98tk,pop rap,Missy Elliott,75
2wIVse2owClT7go1WT98tk,r&b,Missy Elliott,75
2wIVse2owClT7go1WT98tk,rap,Missy Elliott,75
2wIVse2owClT7go1WT98tk,urban contemporary,Missy Elliott,75
2wIVse2owClT7go1WT98tk,virginia hip hop,Missy Elliott,75
6PXS4YHDkKvl1wkIl4V8DL,new jersey rap,Fetty Wap,76
6PXS4YHDkKvl1wkIl4V8DL,pop rap,Fetty Wap,76
6PXS4YHDkKvl1wkIl4V8DL,rap,Fetty Wap,76
6PXS4YHDkKvl1wkIl4V8DL,southern hip hop,Fetty Wap,76
6PXS4YHDkKvl1wkIl4V8DL,trap,Fetty Wap,76
2EMAnMvWE2eb56ToJVfCWs,kentucky hip hop,Bryson Tiller,83
2EMAnMvWE2eb56ToJVfCWs,pop,Bryson Tiller,83
2EMAnMvWE2eb56ToJVfCWs,pop rap,Bryson Tiller,83
2EMAnMvWE2eb56ToJVfCWs,r&b,Bryson Tiller,83
2EMAnMvWE2eb56ToJVfCWs,rap,Bryson Tiller,83
5cEdMAK2OvwLye6tT6gtuP,bay area indie,Bells Atlas,12
5H0YoDsPDi9fObFmJtTjfN,art pop,Ariel Pink,58
5H0YoDsPDi9fObFmJtTjfN,chillwave,Ariel Pink,58
5H0YoDsPDi9fObFmJtTjfN,dream pop,Ariel Pink,58
5H0YoDsPDi9fObFmJtTjfN,experimental pop,Ariel Pink,58
5H0YoDsPDi9fObFmJtTjfN,freak folk,Ariel Pink,58
5H0YoDsPDi9fObFmJtTjfN,la indie,Ariel Pink,58
5H0YoDsPDi9fObFmJtTjfN,neo-psychedelic,Ariel Pink,58
5H0YoDsPDi9fObFmJtTjfN,new weird america,Ariel Pink,58
1mFX1QlezK1lNPKQJkhwWb,boy band,New Edition,60
1mFX1QlezK1lNPKQJkhwWb,contemporary r&b,New Edition,60
1mFX1QlezK1lNPKQJkhwWb,funk,New Edition,60
1mFX1QlezK1lNPKQJkhwWb,hip pop,New Edition,60
1mFX1QlezK1lNPKQJkhwWb,new jack swing,New Edition,60
1mFX1QlezK1lNPKQJkhwWb,quiet storm,New Edition,60
1mFX1QlezK1lNPKQJkhwWb,r&b,New Edition,60
1mFX1QlezK1lNPKQJkhwWb,urban contemporary,New Edition,60
5eNWwEF0woj5E5Fnu9qXaQ,raga rock,Ananda Shankar,35
5eNWwEF0woj5E5Fnu9qXaQ,sitar,Ananda Shankar,35
5eNWwEF0woj5E5Fnu9qXaQ,world fusion,Ananda Shankar,35
5Q8NEHGX70m1kkojbtm8wa,cuban alternative,Ibeyi,55
5Q8NEHGX70m1kkojbtm8wa,etherpop,Ibeyi,55
2VAnyOxzJuSAj7XIuEOT38,electropop,AlunaGeorge,68
2VAnyOxzJuSAj7XIuEOT38,house,AlunaGeorge,68
2VAnyOxzJuSAj7XIuEOT38,tropical house,AlunaGeorge,68
7cfKXiA9YUupXEjCUWPtxY,nova mpb,Dom La Nena,52
0nJir6Ire2tWPnUSaKtSYT,brooklyn indie,Prince Rama,26
0wnYgCeP013HkKoOyC5V32,alt z,Allie X,63
0wnYgCeP013HkKoOyC5V32,art pop,Allie X,63
0wnYgCeP013HkKoOyC5V32,canadian electropop,Allie X,63
0wnYgCeP013HkKoOyC5V32,canadian pop,Allie X,63
0wnYgCeP013HkKoOyC5V32,dance pop,Allie X,63
0wnYgCeP013HkKoOyC5V32,electropop,Allie X,63
0wnYgCeP013HkKoOyC5V32,escape room,Allie X,63
0wnYgCeP013HkKoOyC5V32,indie pop,Allie X,63
0wnYgCeP013HkKoOyC5V32,indie poptimism,Allie X,63
0wnYgCeP013HkKoOyC5V32,metropopolis,Allie X,63
0wnYgCeP013HkKoOyC5V32,pop,Allie X,63
0wnYgCeP013HkKoOyC5V32,post-teen pop,Allie X,63
0wnYgCeP013HkKoOyC5V32,vapor soul,Allie X,63
7lsnwlX6puQ7lcpSEpJbZE,alternative r&b,Kilo Kish,52
7lsnwlX6puQ7lcpSEpJbZE,art pop,Kilo Kish,52
7lsnwlX6puQ7lcpSEpJbZE,electropop,Kilo Kish,52
7lsnwlX6puQ7lcpSEpJbZE,escape room,Kilo Kish,52
7lsnwlX6puQ7lcpSEpJbZE,hyperpop,Kilo Kish,52
6y80I9YZi4DOpbaSUlL725,chillwave,Shlohmo,53
6y80I9YZi4DOpbaSUlL725,downtempo,Shlohmo,53
6y80I9YZi4DOpbaSUlL725,electronica,Shlohmo,53
6y80I9YZi4DOpbaSUlL725,glitch,Shlohmo,53
6y80I9YZi4DOpbaSUlL725,uk bass,Shlohmo,53
6y80I9YZi4DOpbaSUlL725,vapor twitch,Shlohmo,53
6y80I9YZi4DOpbaSUlL725,wonky,Shlohmo,53
5juOkIIy18sFw9L30syt1Z,alternative dance,Washed Out,61
5juOkIIy18sFw9L30syt1Z,art pop,Washed Out,61
5juOkIIy18sFw9L30syt1Z,chillwave,Washed Out,61
5juOkIIy18sFw9L30syt1Z,dream pop,Washed Out,61
5juOkIIy18sFw9L30syt1Z,indie rock,Washed Out,61
5juOkIIy18sFw9L30syt1Z,indie soul,Washed Out,61
5juOkIIy18sFw9L30syt1Z,indietronica,Washed Out,61
5juOkIIy18sFw9L30syt1Z,neo-synthpop,Washed Out,61
5juOkIIy18sFw9L30syt1Z,new rave,Washed Out,61
5juOkIIy18sFw9L30syt1Z,shimmer pop,Washed Out,61
31UKSWpSUyiReoTEb39vHb,new french touch,Ekkah,40
31UKSWpSUyiReoTEb39vHb,uk pop,Ekkah,40
7ia4FaCVsbXvhVwagCJk7l,indie garage rock,The Orwells,44
7ia4FaCVsbXvhVwagCJk7l,indie psych-pop,The Orwells,44
5xXSrTidFvVRJmiam2Zh1o,escape room,GENER8ION,49
5xXSrTidFvVRJmiam2Zh1o,metropopolis,GENER8ION,49
1kkyfIopIiVvaPHHlbsfac,alternative emo,Movements,60
1kkyfIopIiVvaPHHlbsfac,anthem emo,Movements,60
1kkyfIopIiVvaPHHlbsfac,dreamo,Movements,60
1kkyfIopIiVvaPHHlbsfac,emo,Movements,60
1kkyfIopIiVvaPHHlbsfac,midwest emo,Movements,60
1kkyfIopIiVvaPHHlbsfac,pop punk,Movements,60
1kkyfIopIiVvaPHHlbsfac,socal pop punk,Movements,60
1AMMMSq3rJdZtFGnBXEkz7,dub,King Tubby,50
1AMMMSq3rJdZtFGnBXEkz7,reggae,King Tubby,50
1AMMMSq3rJdZtFGnBXEkz7,roots reggae,King Tubby,50
1AMMMSq3rJdZtFGnBXEkz7,ska,King Tubby,50
762310PdDnwsDxAQxzQkfX,dance rock,Depeche Mode,77
762310PdDnwsDxAQxzQkfX,new romantic,Depeche Mode,77
762310PdDnwsDxAQxzQkfX,new wave,Depeche Mode,77
762310PdDnwsDxAQxzQkfX,permanent wave,Depeche Mode,77
762310PdDnwsDxAQxzQkfX,synthpop,Depeche Mode,77
74Dnr5flGLfLeyV85l0NUr,afro-cuban percussion,Willie Bobo,47
74Dnr5flGLfLeyV85l0NUr,boogaloo,Willie Bobo,47
74Dnr5flGLfLeyV85l0NUr,latin jazz,Willie Bobo,47
0uCCBpmg6MrPb1KY2msceF,classic dubstep,Burial,57
0uCCBpmg6MrPb1KY2msceF,electronica,Burial,57
0uCCBpmg6MrPb1KY2msceF,hauntology,Burial,57
0uCCBpmg6MrPb1KY2msceF,microhouse,Burial,57
0uCCBpmg6MrPb1KY2msceF,uk bass,Burial,57
4frXpPxQQZwbCu3eTGnZEw,afrofuturism,Thundercat,73
3fjs4zbBFxEFFe8Wyojo0G,edm,Elephante,54
3fjs4zbBFxEFFe8Wyojo0G,electropop,Elephante,54
3fjs4zbBFxEFFe8Wyojo0G,future bass,Elephante,54
3fjs4zbBFxEFFe8Wyojo0G,indie poptimism,Elephante,54
3fjs4zbBFxEFFe8Wyojo0G,melodic dubstep,Elephante,54
3fjs4zbBFxEFFe8Wyojo0G,pop dance,Elephante,54
3fjs4zbBFxEFFe8Wyojo0G,pop edm,Elephante,54
3fjs4zbBFxEFFe8Wyojo0G,tropical house,Elephante,54
3koiLjNrgRTNbOwViDipeA,classic soul,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,funk,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,indie r&b,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,motown,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,northern soul,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,quiet storm,Marvin Gaye,77
3koiLjNrgRTNbOwViDipeA,soul,Marvin Gaye,77
5xXSrTidFvVRJmiam2Zh1o,escape room,GENER8ION,49
5xXSrTidFvVRJmiam2Zh1o,metropopolis,GENER8ION,49
6PEMFpe3PTOksdV4ZXUpbE,hip hop,NxWorries,57
6PEMFpe3PTOksdV4ZXUpbE,indie soul,NxWorries,57
6PEMFpe3PTOksdV4ZXUpbE,underground hip hop,NxWorries,57
21pMSs2JHWwwy2kp1QIIVB,dub,Sister Nancy,53
21pMSs2JHWwwy2kp1QIIVB,reggae,Sister Nancy,53
4xRYI6VqpkE3UwrDrAZL8L,conscious hip hop,Logic,82
4xRYI6VqpkE3UwrDrAZL8L,dmv rap,Logic,82
4xRYI6VqpkE3UwrDrAZL8L,hip hop,Logic,82
4xRYI6VqpkE3UwrDrAZL8L,pop rap,Logic,82
4xRYI6VqpkE3UwrDrAZL8L,rap,Logic,82
2MwbiW5alh5hvh64SOOWMh,dance-punk,Professor Murder,20
7hJcb9fa4alzcOq3EaNPoG,g funk,Snoop Dogg,86
7hJcb9fa4alzcOq3EaNPoG,gangster rap,Snoop Dogg,86
7hJcb9fa4alzcOq3EaNPoG,hip hop,Snoop Dogg,86
7hJcb9fa4alzcOq3EaNPoG,pop rap,Snoop Dogg,86
7hJcb9fa4alzcOq3EaNPoG,rap,Snoop Dogg,86
7hJcb9fa4alzcOq3EaNPoG,west coast rap,Snoop Dogg,86
7HeVXdOdMhLslVputGTZFQ,freak folk,Timber Timbre,51
7HeVXdOdMhLslVputGTZFQ,new weird america,Timber Timbre,51
7HeVXdOdMhLslVputGTZFQ,stomp and holler,Timber Timbre,51
7HeVXdOdMhLslVputGTZFQ,toronto indie,Timber Timbre,51
1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,The Weeknd,99
1Xyo4u8uXC1ZmMpatF05PJ,canadian pop,The Weeknd,99
1Xyo4u8uXC1ZmMpatF05PJ,pop,The Weeknd,99
57MtJQ6Sc4tIxrXIhrqVJL,alternative dance,Generationals,54
57MtJQ6Sc4tIxrXIhrqVJL,chillwave,Generationals,54
57MtJQ6Sc4tIxrXIhrqVJL,indie pop,Generationals,54
57MtJQ6Sc4tIxrXIhrqVJL,indie rock,Generationals,54
57MtJQ6Sc4tIxrXIhrqVJL,indietronica,Generationals,54
57MtJQ6Sc4tIxrXIhrqVJL,modern rock,Generationals,54
